bathrooms,bedrooms2,date_posted,builder2,project,floor,furnish_status,price2,property_type2,user_type2,prop_id
2,2,20210915.0,,,Ground,Unfurnished,7000.0,Residential House,Owner,domcache_srp_43305505
1,1,20210817.0,,,2,Unfurnished,10500.0,Residential House,Owner,domcache_srp_44745921
2,2,20210829.0,,,1,Unfurnished,14000.0,Builder Floor Apartment,Owner,domcache_srp_56674015
2,2,20210901.0,Mantri Developers Pvt. Ltd.,Mantri Celestia,12,Unfurnished,26000.0,Apartment,Owner,domcache_srp_56615261
2,2,20210825.0,,,3,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56518787
3,3,20210901.0,,,2,Semi-Furnished,25000.0,Builder Floor Apartment,Owner,domcache_srp_56731545
2,2,20210912.0,Syamuprassna Constructions,Venkata Sai Enclave,2,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_56838619
3,3,20210820.0,,Sairam Residency,4,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56573575
2,2,20210830.0,,,1,Unfurnished,9000.0,Residential House,Owner,domcache_srp_56733589
2,2,20210829.0,,Gulmohar Park Colony,2,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56733643
3,3,20210829.0,,,1,Semi-Furnished,27000.0,Residential House,Owner,domcache_srp_56733737
2,2,20210823.0,,,5,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56520761
2,2,20210901.0,Jain Housing & Constructions Ltd.,Jains Carlton Creek,10,Unfurnished,28000.0,Apartment,Owner,domcache_srp_56733519
2,2,20210913.0,Provident Housing Ltd.,Provident Kenworth,3,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56731893
2,2,20210829.0,,Sai Praveen Kuteer,3,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56732417
5,5,20210912.0,,,,Semi-Furnished,56000.0,Villa,Owner,domcache_srp_56777451
2,2,20210901.0,,,1,Unfurnished,14000.0,Apartment,Owner,domcache_srp_56625027
1,1,20210904.0,,,1,Unfurnished,6500.0,Residential House,Owner,domcache_srp_56849231
1,1,20210901.0,,,2,Unfurnished,5500.0,Residential House,Owner,domcache_srp_56788591
3,3,20210903.0,,,5,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56788675
2,2,20210915.0,,,1,Unfurnished,10000.0,Builder Floor Apartment,Owner,domcache_srp_56848751
3,3,20210824.0,,,4,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_50185478
4,3,20210821.0,,,4,Unfurnished,40000.0,Apartment,Owner,domcache_srp_56583321
1,,20210818.0,,,1,Furnished,700000.0,Studio Apartment,Owner,domcache_srp_50136140
3,3,20210830.0,,East Villa,Ground,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_37903831
2,3,20210824.0,,,Ground,Unfurnished,32000.0,Apartment,Owner,domcache_srp_54865221
1,1,20210904.0,,,,Unfurnished,8500.0,Residential House,Owner,domcache_srp_56848349
2,3,20210901.0,,Sri Mahalakshmi Residency Upparapally,5,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_56788681
2,2,20210830.0,Sri Sri Gruhanirman India Pvt. Ltd.,Sri Sri Aero City,2,Unfurnished,10000.0,Apartment,Owner,domcache_srp_55052157
2,3,20210827.0,,,5,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_56091473
2,2,20210902.0,,,2,Unfurnished,11000.0,Apartment,Owner,domcache_srp_56790433
1,1,20210904.0,,,,Unfurnished,8000.0,Residential House,Owner,domcache_srp_56849939
2,3,20210904.0,,,1,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56850001
3,3,20210825.0,My Home Constructions Pvt. Ltd.,My Home Vihanga,2,Unfurnished,36000.0,Apartment,Owner,domcache_srp_56626083
2,2,20210830.0,,,1,Unfurnished,16000.0,Apartment,Owner,domcache_srp_56739281
2,2,20210818.0,Technopolis Construction Company Pvt. Ltd.,Solitaire Elite,3,Furnished,23000.0,Apartment,Owner,domcache_srp_56528063
3,3,20210904.0,,,1,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_56849421
2,2,20210904.0,,Nath Utsav,5,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56850099
2,2,20210901.0,,,2,Semi-Furnished,17000.0,Residential House,Owner,domcache_srp_51505298
2,2,20210914.0,Emami Realty Ltd.,Emami Swanlake,9,Furnished,25000.0,Apartment,Owner,domcache_srp_56783657
2,2,20210823.0,,,Ground,Unfurnished,13000.0,Residential House,Owner,domcache_srp_56621373
2,3,20210912.0,,Creative Crystal,3,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56578837
2,2,20210817.0,,,2,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56523511
3,4,20210823.0,,,Ground,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56622137
4,4,20210828.0,,,Ground,Unfurnished,22000.0,Residential House,Owner,domcache_srp_56678709
3,3,20210820.0,,,1,Unfurnished,20500.0,Apartment,Owner,domcache_srp_47933265
1,,20210820.0,,,3,Semi-Furnished,9000.0,Studio Apartment,Owner,domcache_srp_48076713
1,1,20210826.0,,,3,Furnished,5000.0,Penthouse,Owner,domcache_srp_56681125
2,3,20210821.0,,Jains Carlton Creek Phase II,5,Semi-Furnished,30000.0,Residential House,Owner,domcache_srp_56580527
2,2,20210829.0,,,1,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_56623163
2,2,20210918.0,,,,Semi-Furnished,13000.0,Villa,Owner,domcache_srp_56783153
3,3,20210901.0,,,Ground,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56782783
2,2,20210829.0,,,2,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_45929735
2,2,20210830.0,,,4,Semi-Furnished,12500.0,Apartment,Owner,domcache_srp_56736217
2,3,20210829.0,,,1,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_40609101
2,2,20210823.0,,,3,Unfurnished,85000.0,Apartment,Owner,domcache_srp_55525067
2,2,20210829.0,,,Ground,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_46283667
2,3,20210820.0,,,4,Unfurnished,25000.0,Apartment,Owner,domcache_srp_54762467
1,1,20210826.0,,,3,Semi-Furnished,10000.0,Penthouse,Owner,domcache_srp_56663589
3,3,20210904.0,,,3,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_50188378
3,2,20210901.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_41488027
2,2,20210904.0,Sri Jagathswapna Realtors,Spanzilla Gated Community,,Furnished,15000.0,Villa,Owner,domcache_srp_56615211
1,2,20210829.0,,,Ground,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_56729957
2,2,20210817.0,,,2,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56520571
2,2,20210817.0,,,1,Unfurnished,12700.0,Apartment,Owner,domcache_srp_38224105
2,2,20210902.0,,,2,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_50991158
2,2,20210822.0,AP Rajivswagruha Corporation Ltd.,Aarambh Township,2,Unfurnished,10000.0,Apartment,Owner,domcache_srp_56494645
2,2,20210831.0,,,Ground,Semi-Furnished,11500.0,Residential House,Owner,domcache_srp_56054595
1,2,20210907.0,,,2,Unfurnished,9500.0,Residential House,Owner,domcache_srp_56700503
2,2,20210825.0,Sanskaar Builders & Developers,Sanskruti Singapore Township,3,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_56643055
2,2,20210915.0,AR Infra Construction,Cyber Nest,1,Unfurnished,19000.0,Apartment,Owner,domcache_srp_56643067
3,2,20210905.0,,,5,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_56799519
3,3,20210825.0,,,2,Semi-Furnished,26000.0,Apartment,Owner,domcache_srp_50122558
2,2,20210817.0,,Bhavana Residency Pragathi Nagar,Ground,Unfurnished,10000.0,Service Apartment,Owner,domcache_srp_51999997
2,2,20210918.0,,,2,Unfurnished,14000.0,Apartment,Owner,domcache_srp_55837387
1,1,20210825.0,,,1,Unfurnished,6500.0,Residential House,Owner,domcache_srp_56647465
2,2,20210902.0,,,1,Semi-Furnished,14000.0,Residential House,Owner,domcache_srp_49442189
2,2,20210825.0,Laven Homes,Laven Homes,4,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56647165
3,3,20210823.0,Surakshaa Homes,Surakshaa Signature,,Furnished,35000.0,Apartment,Owner,domcache_srp_56601125
3,3,20210819.0,,,Ground,Unfurnished,19000.0,Residential House,Owner,domcache_srp_50600418
3,3,20210908.0,,,3,Semi-Furnished,30000.0,Builder Floor Apartment,Owner,domcache_srp_56706825
3,3,20210816.0,,,5,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_48817181
1,2,20210906.0,,,2,Semi-Furnished,10000.0,Residential House,Owner,domcache_srp_56495721
2,2,20210910.0,,,2,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56800213
1,1,20210827.0,,,1,Unfurnished,6000.0,Builder Floor Apartment,Owner,domcache_srp_56704529
1,1,20210908.0,,,Ground,Unfurnished,5800.0,Residential House,Owner,domcache_srp_56599635
2,2,20210914.0,R.V. Nirmaan Pvt. Ltd.,RV Madhava Brindavanam,5,Semi-Furnished,15500.0,Apartment,Owner,domcache_srp_56144955
2,3,20210831.0,,,2,Semi-Furnished,25000.0,Residential House,Owner,domcache_srp_56755595
3,3,20210902.0,,,3,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_42500203
2,3,20210817.0,,Malaysian Township Apartments,7,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56504459
2,2,20210819.0,,,5,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56550481
1,2,20210903.0,,,1,Unfurnished,8500.0,Residential House,Owner,domcache_srp_56808845
2,2,20210816.0,,,2,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56505507
2,2,20210903.0,Prajay Engineers Syndicate Ltd.,Prajay Megapolis,1,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_56808997
2,2,20210911.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56707553
1,1,20210822.0,,,1,Unfurnished,12000.0,Apartment,Owner,domcache_srp_41158627
2,2,20210825.0,,,3,Semi-Furnished,9500.0,Apartment,Owner,domcache_srp_55629125
2,2,20210829.0,,,6,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_56602789
2,2,20210822.0,,,5,Semi-Furnished,11000.0,Apartment,Owner,domcache_srp_56602627
1,1,20210822.0,,Avanthi Apartments,2,Furnished,18000.0,Apartment,Owner,domcache_srp_56602625
3,3,20210825.0,,,2,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56645515
2,2,20210825.0,,,1,Semi-Furnished,11000.0,Apartment,Owner,domcache_srp_56645793
2,2,20210908.0,,,4,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_50831182
2,2,20210822.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56600633
2,2,20210820.0,,,3,Semi-Furnished,8500.0,Apartment,Owner,domcache_srp_56548423
3,3,20210902.0,My Home Constructions Pvt. Ltd.,My Homes Jewel,9,Furnished,40000.0,Apartment,Owner,domcache_srp_56804805
4,4,20210822.0,,,Ground,Unfurnished,22000.0,Residential House,Owner,domcache_srp_56600119
2,2,20210902.0,,,Ground,Unfurnished,11500.0,Residential House,Owner,domcache_srp_56599447
3,3,20210901.0,,Jains Carlton Creek Phase II,7,Unfurnished,35000.0,Apartment,Owner,domcache_srp_56753215
2,3,20210824.0,,,4,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56631207
2,2,20210902.0,,BHEL Metro Enclave,,Unfurnished,8000.0,Residential House,Owner,domcache_srp_56791179
2,2,20210824.0,,,2,Semi-Furnished,11000.0,Apartment,Owner,domcache_srp_56630997
3,3,20210830.0,,,4,Semi-Furnished,22000.0,Builder Floor Apartment,Owner,domcache_srp_56746573
2,2,20210821.0,,,Ground,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_56590485
2,2,20210819.0,,,1,Unfurnished,10000.0,Builder Floor Apartment,Owner,domcache_srp_55874957
3,3,20210827.0,SHPL Infra,Puppalguda,4,Unfurnished,23000.0,Apartment,Owner,domcache_srp_56642405
2,2,20210821.0,SMR Holdings,Vinay Harmony County,5,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_56596989
2,3,20210825.0,,,5,Unfurnished,19000.0,Apartment,Owner,domcache_srp_55767741
3,3,20210902.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56702497
2,2,20210902.0,,,1,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56802103
2,2,20210825.0,,,Ground,Furnished,11500.0,Residential House,Owner,domcache_srp_56649525
2,2,20210819.0,,,1,Unfurnished,9500.0,Residential House,Owner,domcache_srp_39201641
2,2,20210831.0,,,2,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56764273
2,2,20210819.0,,,1,Semi-Furnished,11000.0,Residential House,Owner,domcache_srp_56557445
2,3,20210910.0,,Malaysian Township Apartments,2,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_56557635
2,3,20210831.0,,SVRs Lake View Residency,3,Furnished,17500.0,Apartment,Owner,domcache_srp_55343803
2,2,20210831.0,,,11,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_55556603
2,2,20210903.0,,,5,Unfurnished,13000.0,Apartment,Owner,domcache_srp_56831759
2,1,20210906.0,,,1,Unfurnished,7500.0,Residential House,Owner,domcache_srp_56795111
2,2,20210902.0,,,1,Unfurnished,17000.0,Residential House,Owner,domcache_srp_19825793
1,1,20210827.0,,,4,Unfurnished,9000.0,Penthouse,Owner,domcache_srp_41928337
3,3,20210827.0,Alekhya Homes,Temple Trees,4,Unfurnished,54900.0,Apartment,Owner,domcache_srp_48961703
1,1,20210827.0,,,Ground,Unfurnished,5000.0,Residential House,Owner,domcache_srp_56637339
2,2,20210830.0,,,,Semi-Furnished,90000.0,Villa,Owner,domcache_srp_56747961
2,3,20210821.0,,,2,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56590755
2,3,20210818.0,Sri Sai Constructions,Gayathri Plaza,3,Semi-Furnished,16500.0,Apartment,Owner,domcache_srp_55868779
3,3,20210831.0,,Jayabheri Silicon County,6,Furnished,45000.0,Apartment,Owner,domcache_srp_56747175
2,2,20210902.0,,Madhura Apartment,4,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_36564765
3,3,20210830.0,Modi Builders,Modi Emerald Heights,1,Furnished,16000.0,Apartment,Owner,domcache_srp_54551873
2,3,20210902.0,,Gayatri Gardens,3,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56794877
3,3,20210824.0,Indis,PBEL City,13,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_55778553
2,2,20210818.0,,,2,Semi-Furnished,9500.0,Apartment,Owner,domcache_srp_56538957
2,2,20210907.0,Mytri Developers,Mythri Homes,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56794771
2,2,20210830.0,,,3,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56749475
2,3,20210817.0,,,5,Unfurnished,30000.0,Apartment,Owner,domcache_srp_56490869
2,3,20210905.0,,,3,Semi-Furnished,23000.0,Builder Floor Apartment,Owner,domcache_srp_56794949
1,2,20210816.0,,,Ground,Unfurnished,9200.0,Builder Floor Apartment,Owner,domcache_srp_56490565
2,2,20210902.0,,,2,Unfurnished,7000.0,Apartment,Owner,domcache_srp_56793717
2,2,20210830.0,,,3,Furnished,15000.0,Apartment,Owner,domcache_srp_56751809
2,2,20210828.0,,,Ground,Unfurnished,13000.0,Residential House,Owner,domcache_srp_56697863
2,3,20210816.0,,,3,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56491737
2,2,20210906.0,,,4,Unfurnished,18000.0,Apartment,Owner,domcache_srp_56640305
2,2,20210903.0,,,1,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56796263
1,1,20210903.0,,,2,Unfurnished,10000.0,Builder Floor Apartment,Owner,domcache_srp_56796851
2,2,20210824.0,,,3,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_56638879
2,2,20210830.0,,,2,Unfurnished,15000.0,Residential House,Owner,domcache_srp_56751829
3,3,20210824.0,L&T Realty Ltd.,L&T Serene County,10,Semi-Furnished,32500.0,Apartment,Owner,domcache_srp_52661565
2,2,20210904.0,Concrete Constructions,Concrete Melody,4,Unfurnished,19000.0,Apartment,Owner,domcache_srp_56792657
2,2,20210827.0,,,3,Unfurnished,13000.0,Apartment,Owner,domcache_srp_40709423
3,3,20210830.0,,,Ground,Unfurnished,17000.0,Residential House,Owner,domcache_srp_56750471
1,1,20210824.0,,,,Unfurnished,7000.0,Residential House,Owner,domcache_srp_56641861
3,3,20210825.0,,,3,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_37860399
2,2,20210816.0,,,4,Semi-Furnished,16500.0,Apartment,Owner,domcache_srp_56499881
2,2,20210822.0,,,5,Semi-Furnished,16000.0,Builder Floor Apartment,Owner,domcache_srp_56544645
3,3,20210822.0,Theme Ambience Constructions Pvt. Ltd.,Golf View,6,Furnished,63000.0,Apartment,Owner,domcache_srp_22182465
2,2,20210817.0,,,1,Semi-Furnished,13500.0,Residential House,Owner,domcache_srp_56499445
2,3,20210816.0,,,1,Unfurnished,17000.0,Residential House,Owner,domcache_srp_56493867
2,2,20210829.0,Aditya Construction Company (P) Ltd.,Aditya Imperial Heights,1,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_56641999
3,3,20210828.0,,,2,Furnished,25000.0,Apartment,Owner,domcache_srp_56597457
> 10,> 10,20210902.0,,,,Semi-Furnished,800000.0,Villa,Owner,domcache_srp_17339677
3,3,20210902.0,,TVS Lake View,4,Semi-Furnished,27500.0,Apartment,Owner,domcache_srp_39533525
2,2,20210829.0,,,2,Furnished,15000.0,Apartment,Owner,domcache_srp_56598225
2,2,20210816.0,SHPL Infra,Puppalguda,1,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_56500469
2,3,20210816.0,,,1,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_27985609
2,3,20210816.0,,,2,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_30014659
2,3,20210823.0,,,3,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_29516219
2,2,20210827.0,,,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56598619
3,2,20210828.0,,,2,Unfurnished,11000.0,Builder Floor Apartment,Owner,domcache_srp_56644109
2,2,20210902.0,,,5,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_49217285
2,2,20210902.0,BRC Infra Pvt. Ltd.,Sri Hemadurga Sivahills,4,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56792327
2,2,20210824.0,,Gulmohar Park Colony,Ground,Unfurnished,15000.0,Builder Floor Apartment,Owner,domcache_srp_56635119
2,2,20210903.0,Giridhari Homes,Feel Good Homes,,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_56811265
2,2,20210822.0,,,,Unfurnished,9000.0,Residential House,Owner,domcache_srp_56604255
2,2,20210824.0,,,2,Semi-Furnished,11500.0,Residential House,Owner,domcache_srp_56554563
2,2,20210912.0,,,2,Furnished,19000.0,Apartment,Owner,domcache_srp_56652285
3,3,20210819.0,Power Welfare Society,7 Hills,11,Furnished,25000.0,Apartment,Owner,domcache_srp_46094833
3,3,20210822.0,,San Remo Apartments,1,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_56606479
2,2,20210823.0,,New Cyber Valley,1,Semi-Furnished,18500.0,Residential House,Owner,domcache_srp_56606421
2,3,20210828.0,,,4,Unfurnished,14849.0,Apartment,Owner,domcache_srp_50687344
3,3,20210819.0,Safeway Infra Builders,Symphony Parkhomes,,Semi-Furnished,22000.0,Villa,Owner,domcache_srp_56557065
2,3,20210831.0,Sri Krishna Builders and Developers,Banjara Kiran Apartment,Ground,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56761293
1,1,20210903.0,,,Ground,Furnished,8000.0,Residential House,Owner,domcache_srp_56761069
2,3,20210902.0,,,1,Furnished,30000.0,Apartment,Owner,domcache_srp_56810957
2,2,20210822.0,,,Ground,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56603495
2,2,20210831.0,,,2,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_50789266
3,3,20210902.0,,,4,Unfurnished,22000.0,Apartment,Owner,domcache_srp_56810467
3,3,20210828.0,,,3,Furnished,19000.0,Apartment,Owner,domcache_srp_52134525
2,2,20210903.0,,My Home Glory Apartments,5,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56810353
2,2,20210828.0,,,4,Unfurnished,11000.0,Apartment,Owner,domcache_srp_56708811
2,2,20210822.0,,,5,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56606115
2,2,20210828.0,,,1,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56710591
2,3,20210824.0,,,1,Unfurnished,11000.0,Residential House,Owner,domcache_srp_56555491
2,2,20210831.0,,,2,Semi-Furnished,10000.0,Residential House,Owner,domcache_srp_56759197
3,3,20210822.0,,,Ground,Furnished,25000.0,Apartment,Owner,domcache_srp_56605107
2,2,20210901.0,,,1,Unfurnished,15000.0,Residential House,Owner,domcache_srp_56605605
2,1,20210822.0,,,Ground,Semi-Furnished,8000.0,Residential House,Owner,domcache_srp_56605611
2,3,20210822.0,,,4,Furnished,12000.0,Apartment,Owner,domcache_srp_56600627
3,3,20210819.0,,,4,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_56548611
1,2,20210825.0,,,1,Unfurnished,16000.0,Residential House,Owner,domcache_srp_56552323
1,2,20210819.0,,,1,Unfurnished,9000.0,Apartment,Owner,domcache_srp_56554011
3,3,20210903.0,,Parkwest Apartment,5,Semi-Furnished,17500.0,Apartment,Owner,domcache_srp_56811355
2,2,20210831.0,,,2,Unfurnished,8000.0,Apartment,Owner,domcache_srp_56709135
3,3,20210819.0,,,1,Furnished,9000.0,Service Apartment,Owner,domcache_srp_31817819
1,2,20210828.0,,,1,Unfurnished,12000.0,Residential House,Owner,domcache_srp_56720451
3,3,20210914.0,BRC Infra Pvt. Ltd.,Hemadurga Towers,5,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_56816699
3,3,20210828.0,,,2,Unfurnished,25000.0,Apartment,Owner,domcache_srp_56716233
2,2,20210825.0,,,3,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56660115
3,3,20210907.0,,,,Unfurnished,16000.0,Villa,Owner,domcache_srp_56718619
3,3,20210825.0,,,5,Semi-Furnished,19000.0,Apartment,Owner,domcache_srp_56661575
3,3,20210828.0,Trishala Infrastructure Pvt. Ltd.,Luxor Apartments,1,Furnished,37000.0,Apartment,Owner,domcache_srp_50039316
2,2,20210902.0,,Nirvana Heights,4,Unfurnished,16500.0,Apartment,Owner,domcache_srp_56763357
2,2,20210904.0,,,1,Unfurnished,13000.0,Apartment,Owner,domcache_srp_56816827
2,2,20210831.0,Alekhya Homes,Heliconia,1,Semi-Furnished,26000.0,Apartment,Owner,domcache_srp_56768945
1,1,20210831.0,,,2,Unfurnished,7000.0,Residential House,Owner,domcache_srp_56769249
3,3,20210831.0,Jain Housing & Constructions Ltd.,Jains Carlton Creek,5,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56769063
3,3,20210901.0,,,3,Unfurnished,20000.0,Apartment,Owner,domcache_srp_56721923
2,2,20210819.0,,,,Unfurnished,15000.0,Residential House,Owner,domcache_srp_56562285
3,3,20210903.0,Gauthami Developers,Gauthami Pavana Residency,1,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_54134269
3,2,20210910.0,,,1,Unfurnished,8500.0,Residential House,Owner,domcache_srp_56717655
2,2,20210819.0,,Sri Laxmi Residency Miyapur,,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56562531
1,2,20210831.0,,,Ground,Unfurnished,12000.0,Residential House,Owner,domcache_srp_48585483
